1
152.14,55.18,82.00,96.00
155.08,55.18,82.00,96.00
154.43,53.24,82.00,96.00
156.10,52.53,82.00,96.00
162.54,49.75,82.00,96.00
154.86,52.24,82.00,96.00
154.51,49.66,82.00,96.00
151.45,47.04,82.00,96.00
142.27,31.69,82.00,96.00
135.95,18.01,82.00,96.00
121.72,8.77,82.00,96.00
110.01,25.00,82.00,96.00
96.26,41.67,82.00,96.00
98.60,58.81,82.00,96.00
105.03,73.44,82.00,96.00
123.16,77.52,82.00,96.00
118.90,84.53,82.00,96.00
122.08,81.88,82.00,96.00
123.79,81.65,82.00,96.00
116.41,88.06,82.00,96.00
106.22,88.70,82.00,96.00
114.65,73.86,82.00,96.00
129.28,59.72,82.00,96.00
136.07,58.60,82.00,96.00
136.33,65.92,82.00,96.00
123.34,70.68,82.00,96.00
109.99,55.46,82.00,96.00
108.23,48.95,82.00,96.00
113.46,46.85,82.00,96.00
106.24,32.77,82.00,96.00
108.12,36.96,82.00,96.00
110.09,42.56,82.00,96.00
108.29,27.84,82.00,96.00
105.00,28.20,82.00,96.00
105.48,21.23,82.00,96.00
109.89,21.39,82.00,96.00
95.15,28.40,82.00,96.00
118.00,39.36,82.00,96.00
141.65,34.54,82.00,96.00
152.63,41.93,82.00,96.00
155.50,33.17,82.00,96.00
156.23,34.92,82.00,96.00
156.06,32.53,82.00,96.00
169.74,33.48,82.00,96.00
148.14,25.63,82.00,96.00
150.86,15.96,82.00,96.00
145.94,22.28,82.00,96.00
124.38,29.29,82.00,96.00
100.56,28.71,82.00,96.00
95.59,29.43,82.00,96.00
99.57,25.44,82.00,96.00
111.85,16.50,82.00,96.00
115.88,21.50,82.00,96.00
99.65,23.20,82.00,96.00
87.64,34.18,82.00,96.00
103.49,36.59,82.00,96.00
105.95,43.33,82.00,96.00
118.48,35.37,82.00,96.00
117.04,26.58,82.00,96.00
154.04,22.09,82.00,96.00
154.83,26.06,82.00,96.00
162.74,28.79,82.00,96.00
160.19,28.30,82.00,96.00
144.19,38.50,82.00,96.00
145.58,45.13,82.00,96.00
145.04,44.30,82.00,96.00
137.15,44.00,82.00,96.00
163.17,48.50,82.00,96.00
173.89,65.65,82.00,96.00
178.23,56.06,82.00,96.00
184.36,43.34,82.00,96.00
175.90,40.75,82.00,96.00
165.46,37.35,82.00,96.00
157.84,30.46,82.00,96.00
147.82,27.69,82.00,96.00
170.44,26.38,82.00,96.00
155.29,29.22,82.00,96.00
169.47,23.85,82.00,96.00
173.23,23.36,82.00,96.00
180.76,31.47,82.00,96.00
179.49,31.95,82.00,96.00
179.86,31.14,82.00,96.00
181.86,31.23,82.00,96.00
181.47,29.72,82.00,96.00
198.17,42.15,82.00,96.00
172.01,35.68,82.00,96.00
177.05,37.15,82.00,96.00
186.69,20.68,82.00,96.00
188.31,19.42,82.00,96.00
192.13,31.34,82.00,96.00
191.29,22.29,82.00,96.00
182.53,26.35,82.00,96.00
177.00,27.63,82.00,96.00
175.44,25.95,82.00,96.00
169.64,35.56,82.00,96.00
166.02,45.63,82.00,96.00
161.20,26.97,82.00,96.00
154.04,28.60,82.00,96.00
147.76,24.78,82.00,96.00
138.88,28.68,82.00,96.00
156.45,24.32,82.00,96.00
142.96,6.79,82.00,96.00
149.49,13.51,82.00,96.00
140.83,13.76,82.00,96.00
139.20,16.30,82.00,96.00
154.53,31.29,82.00,96.00
138.31,26.69,82.00,96.00
138.88,35.05,82.00,96.00
158.48,60.83,82.00,96.00
156.09,64.42,82.00,96.00
151.64,67.60,82.00,96.00
145.40,71.38,82.00,96.00
138.10,74.84,82.00,96.00
146.25,88.98,82.00,96.00
133.90,96.22,82.00,96.00
124.80,101.89,82.00,96.00
101.88,93.08,82.00,96.00
100.72,78.90,82.00,96.00
99.02,89.79,82.00,96.00
96.37,81.94,82.00,96.00
82.91,102.32,82.00,96.00
72.30,98.45,82.00,96.00
70.75,95.72,82.00,96.00
60.42,104.08,82.00,96.00
2
0
0
0
0
1
152.85,58.43,86.00,96.00
154.67,59.76,86.00,96.00
156.87,61.25,86.00,96.00
157.10,61.56,86.00,96.00
155.99,61.25,86.00,96.00
156.54,58.89,86.00,96.00
146.52,59.36,86.00,96.00
146.24,50.78,86.00,96.00
150.96,44.81,86.00,96.00
151.07,49.14,86.00,96.00
146.01,43.60,86.00,96.00
154.47,41.78,86.00,96.00
154.15,38.64,86.00,96.00
144.00,37.44,86.00,96.00
135.16,38.42,86.00,96.00
137.15,28.80,86.00,96.00
141.19,28.96,86.00,96.00
132.65,30.21,86.00,96.00
121.08,23.82,86.00,96.00
113.92,19.65,86.00,96.00
118.36,30.84,86.00,96.00
115.11,34.44,86.00,96.00
96.40,35.90,86.00,96.00
106.83,37.53,86.00,96.00
110.45,30.43,86.00,96.00
116.60,32.01,86.00,96.00
131.43,24.81,86.00,96.00
158.41,16.31,86.00,96.00
176.54,5.56,86.00,96.00
174.11,5.41,86.00,96.00
167.16,6.35,86.00,96.00
171.91,4.18,86.00,96.00
175.89,3.28,86.00,96.00
163.39,5.27,86.00,96.00
148.47,4.31,86.00,96.00
149.32,10.98,86.00,96.00
136.41,18.91,86.00,96.00
134.21,21.69,86.00,96.00
123.18,34.33,86.00,96.00
113.31,38.74,86.00,96.00
107.37,39.97,86.00,96.00
105.08,35.98,86.00,96.00
114.10,23.81,86.00,96.00
122.12,15.93,86.00,96.00
128.14,14.53,86.00,96.00
133.81,21.41,86.00,96.00
142.83,18.21,86.00,96.00
124.39,33.64,86.00,96.00
118.30,39.20,86.00,96.00
113.43,56.94,86.00,96.00
106.44,63.46,86.00,96.00
113.27,41.25,86.00,96.00
113.66,49.70,86.00,96.00
118.67,41.93,86.00,96.00
111.99,34.79,86.00,96.00
93.11,33.32,86.00,96.00
89.28,41.08,86.00,96.00
91.38,53.84,86.00,96.00
80.92,45.35,86.00,96.00
67.60,41.82,86.00,96.00
73.81,40.48,86.00,96.00
75.36,40.83,86.00,96.00
82.14,44.90,86.00,96.00
97.65,52.68,86.00,96.00
107.76,55.16,86.00,96.00
104.93,62.76,86.00,96.00
102.29,60.05,86.00,96.00
115.20,63.40,86.00,96.00
123.24,61.28,86.00,96.00
116.27,55.07,86.00,96.00
106.54,40.85,86.00,96.00
129.30,52.37,86.00,96.00
149.45,54.20,86.00,96.00
154.84,60.77,86.00,96.00
141.63,52.54,86.00,96.00
121.78,48.51,86.00,96.00
105.26,47.01,86.00,96.00
94.58,50.07,86.00,96.00
99.67,49.75,86.00,96.00
116.09,44.80,86.00,96.00
129.02,40.84,86.00,96.00
134.89,29.18,86.00,96.00
139.88,28.27,86.00,96.00
144.44,33.44,86.00,96.00
141.22,30.24,86.00,96.00
138.51,27.23,86.00,96.00
138.42,25.94,86.00,96.00
138.34,22.23,86.00,96.00
148.59,38.19,86.00,96.00
145.04,47.37,86.00,96.00
157.14,62.75,86.00,96.00
165.93,71.88,86.00,96.00
171.95,75.85,86.00,96.00
150.41,81.57,86.00,96.00
148.54,84.84,86.00,96.00
141.82,80.78,86.00,96.00
144.47,81.92,86.00,96.00
140.07,88.65,86.00,96.00
132.99,88.09,86.00,96.00
129.20,95.26,86.00,96.00
124.18,102.78,86.00,96.00
105.69,106.05,86.00,96.00
112.67,102.84,86.00,96.00
117.54,100.12,86.00,96.00
108.09,107.25,86.00,96.00
90.22,102.22,86.00,96.00
77.89,97.33,86.00,96.00
2
0
0
0
0
1
162.65,48.38,87.00,115.00
163.77,47.94,87.00,115.00
167.73,48.39,87.00,115.00
170.42,51.26,87.00,115.00
170.29,49.45,87.00,115.00
166.54,46.81,87.00,115.00
160.09,54.90,87.00,115.00
161.37,57.04,87.00,115.00
165.16,63.76,87.00,115.00
171.78,69.29,87.00,115.00
167.01,68.06,87.00,115.00
156.68,68.30,87.00,115.00
151.16,58.88,87.00,115.00
156.97,63.94,87.00,115.00
156.94,59.33,87.00,115.00
162.06,57.57,87.00,115.00
144.72,56.55,87.00,115.00
156.42,66.59,87.00,115.00
162.87,62.48,87.00,115.00
167.52,64.30,87.00,115.00
166.75,67.15,87.00,115.00
158.31,66.90,87.00,115.00
159.89,68.33,87.00,115.00
162.96,62.52,87.00,115.00
158.09,59.44,87.00,115.00
156.12,56.64,87.00,115.00
155.73,54.03,87.00,115.00
155.29,58.31,87.00,115.00
159.44,61.36,87.00,115.00
168.44,54.51,87.00,115.00
164.30,52.58,87.00,115.00
163.37,53.96,87.00,115.00
169.14,50.53,87.00,115.00
167.68,52.35,87.00,115.00
160.59,53.75,87.00,115.00
141.97,54.51,87.00,115.00
147.50,56.61,87.00,115.00
146.91,61.99,87.00,115.00
142.74,63.49,87.00,115.00
133.36,69.36,87.00,115.00
130.21,70.16,87.00,115.00
130.72,72.84,87.00,115.00
143.62,77.13,87.00,115.00
148.30,86.13,87.00,115.00
138.02,89.02,87.00,115.00
140.11,74.20,87.00,115.00
125.61,74.72,87.00,115.00
129.10,75.25,87.00,115.00
129.46,77.81,87.00,115.00
117.25,86.08,87.00,115.00
103.14,82.36,87.00,115.00
105.40,66.13,87.00,115.00
109.33,75.19,87.00,115.00
114.71,73.46,87.00,115.00
111.17,55.96,87.00,115.00
103.70,47.06,87.00,115.00
107.40,37.80,87.00,115.00
108.84,40.19,87.00,115.00
101.17,47.83,87.00,115.00
107.60,43.16,87.00,115.00
98.08,50.76,87.00,115.00
94.50,58.31,87.00,115.00
115.00,53.15,87.00,115.00
107.72,38.90,87.00,115.00
110.31,30.14,87.00,115.00
97.36,29.88,87.00,115.00
78.73,39.54,87.00,115.00
68.70,28.33,87.00,115.00
60.16,19.94,87.00,115.00
65.82,11.53,87.00,115.00
65.90,10.48,87.00,115.00
73.03,13.46,87.00,115.00
97.23,26.83,87.00,115.00
82.97,26.27,87.00,115.00
87.08,30.76,87.00,115.00
98.46,24.96,87.00,115.00
94.53,13.79,87.00,115.00
94.63,18.77,87.00,115.00
90.10,25.24,87.00,115.00
86.96,24.17,87.00,115.00
75.11,30.46,87.00,115.00
75.88,46.32,87.00,115.00
74.44,54.25,87.00,115.00
60.19,47.33,87.00,115.00
68.97,47.36,87.00,115.00
73.04,41.15,87.00,115.00
68.64,47.45,87.00,115.00
80.28,42.91,87.00,115.00
89.25,56.80,87.00,115.00
100.94,68.33,87.00,115.00
104.58,79.82,87.00,115.00
113.31,79.19,87.00,115.00
103.24,75.19,87.00,115.00
102.86,69.16,87.00,115.00
75.26,69.91,87.00,115.00
69.42,86.34,87.00,115.00
63.02,93.78,87.00,115.00
59.38,88.73,87.00,115.00
57.02,72.89,87.00,115.00
51.12,76.83,87.00,115.00
37.88,85.22,87.00,115.00
2
0
0
0
0
1
129.08,11.88,93.00,119.00
131.80,11.97,93.00,119.00
136.85,12.35,93.00,119.00
138.33,10.69,93.00,119.00
143.20,12.24,93.00,119.00
144.05,15.03,93.00,119.00
154.17,21.56,93.00,119.00
157.68,28.73,93.00,119.00
157.08,32.96,93.00,119.00
161.02,35.72,93.00,119.00
157.75,39.37,93.00,119.00
159.04,39.33,93.00,119.00
160.58,42.73,93.00,119.00
165.33,39.16,93.00,119.00
164.52,33.18,93.00,119.00
163.46,28.08,93.00,119.00
156.57,35.18,93.00,119.00
155.60,36.36,93.00,119.00
159.01,30.16,93.00,119.00
162.48,22.12,93.00,119.00
161.24,28.53,93.00,119.00
158.10,26.40,93.00,119.00
158.15,21.60,93.00,119.00
164.38,15.16,93.00,119.00
153.91,19.15,93.00,119.00
158.01,35.13,93.00,119.00
158.26,30.51,93.00,119.00
143.08,36.18,93.00,119.00
132.27,25.85,93.00,119.00
117.40,13.10,93.00,119.00
105.82,11.99,93.00,119.00
108.26,14.59,93.00,119.00
97.25,11.56,93.00,119.00
111.64,30.17,93.00,119.00
99.95,34.51,93.00,119.00
103.79,32.43,93.00,119.00
110.76,34.94,93.00,119.00
98.69,32.02,93.00,119.00
87.03,32.65,93.00,119.00
94.15,39.78,93.00,119.00
97.99,48.75,93.00,119.00
112.86,36.12,93.00,119.00
97.69,33.27,93.00,119.00
99.20,30.68,93.00,119.00
103.27,39.78,93.00,119.00
97.33,28.16,93.00,119.00
97.65,26.66,93.00,119.00
94.01,17.92,93.00,119.00
87.37,15.60,93.00,119.00
84.43,12.34,93.00,119.00
90.51,13.87,93.00,119.00
89.17,10.51,93.00,119.00
77.85,10.00,93.00,119.00
72.78,5.74,93.00,119.00
75.97,0.22,93.00,119.00
73.62,-3.51,93.00,119.00
78.93,2.59,93.00,119.00
82.54,7.05,93.00,119.00
80.34,9.15,93.00,119.00
78.25,2.75,93.00,119.00
81.00,16.35,93.00,119.00
77.33,19.36,93.00,119.00
72.74,28.89,93.00,119.00
72.73,36.85,93.00,119.00
69.77,45.48,93.00,119.00
2
0
0
0
0
1
155.64,57.36,62.00,76.00
155.23,56.68,62.00,76.00
153.88,56.65,62.00,76.00
152.81,54.88,62.00,76.00
155.92,54.98,62.00,76.00
153.91,53.55,62.00,76.00
149.96,48.84,62.00,76.00
144.12,48.05,62.00,76.00
139.73,44.63,62.00,76.00
133.92,41.07,62.00,76.00
130.88,40.31,62.00,76.00
129.07,34.30,62.00,76.00
126.82,30.09,62.00,76.00
122.90,30.66,62.00,76.00
121.66,31.39,62.00,76.00
115.58,36.57,62.00,76.00
124.59,42.56,62.00,76.00
116.70,56.87,62.00,76.00
109.44,59.18,62.00,76.00
108.20,67.68,62.00,76.00
110.53,76.47,62.00,76.00
119.12,75.64,62.00,76.00
126.25,71.87,62.00,76.00
128.64,71.06,62.00,76.00
130.50,75.01,62.00,76.00
139.25,66.55,62.00,76.00
144.33,69.98,62.00,76.00
141.42,67.49,62.00,76.00
136.14,69.81,62.00,76.00
143.90,56.06,62.00,76.00
156.44,58.13,62.00,76.00
165.28,56.72,62.00,76.00
170.62,59.51,62.00,76.00
174.33,56.68,62.00,76.00
178.40,62.17,62.00,76.00
173.73,64.56,62.00,76.00
185.31,70.66,62.00,76.00
185.97,80.59,62.00,76.00
183.05,82.86,62.00,76.00
188.56,91.86,62.00,76.00
191.02,104.22,62.00,76.00
205.25,94.65,62.00,76.00
207.38,88.54,62.00,76.00
2
0
0
0
0
1
142.57,67.66,46.00,55.00
142.70,68.68,46.00,55.00
142.58,68.07,46.00,55.00
141.92,68.01,46.00,55.00
140.89,66.80,46.00,55.00
140.65,67.77,46.00,55.00
140.72,67.97,46.00,55.00
141.75,65.79,46.00,55.00
143.23,67.23,46.00,55.00
144.70,67.33,46.00,55.00
149.86,66.90,46.00,55.00
148.32,66.52,46.00,55.00
149.72,66.69,46.00,55.00
145.47,69.45,46.00,55.00
140.56,64.75,46.00,55.00
140.78,61.53,46.00,55.00
137.37,64.42,46.00,55.00
137.77,57.82,46.00,55.00
136.26,53.84,46.00,55.00
134.77,57.03,46.00,55.00
132.95,61.52,46.00,55.00
129.09,55.08,46.00,55.00
128.19,48.99,46.00,55.00
132.56,48.57,46.00,55.00
123.72,46.23,46.00,55.00
127.15,42.85,46.00,55.00
133.65,51.75,46.00,55.00
133.40,51.82,46.00,55.00
136.70,52.12,46.00,55.00
137.05,49.72,46.00,55.00
143.64,54.04,46.00,55.00
150.92,52.76,46.00,55.00
147.20,46.67,46.00,55.00
143.98,43.84,46.00,55.00
147.17,42.71,46.00,55.00
149.53,38.21,46.00,55.00
156.40,33.67,46.00,55.00
154.15,33.70,46.00,55.00
147.24,45.93,46.00,55.00
158.06,38.62,46.00,55.00
163.45,36.90,46.00,55.00
166.70,37.22,46.00,55.00
175.33,33.70,46.00,55.00
181.24,35.49,46.00,55.00
181.97,34.54,46.00,55.00
183.12,34.62,46.00,55.00
183.33,40.64,46.00,55.00
182.55,35.60,46.00,55.00
181.79,43.55,46.00,55.00
179.81,48.11,46.00,55.00
169.94,50.25,46.00,55.00
164.72,50.32,46.00,55.00
154.57,64.47,46.00,55.00
146.92,57.38,46.00,55.00
162.06,63.13,46.00,55.00
152.64,66.89,46.00,55.00
136.04,73.90,46.00,55.00
133.71,75.43,46.00,55.00
120.51,79.66,46.00,55.00
117.82,75.81,46.00,55.00
124.68,74.72,46.00,55.00
123.96,84.51,46.00,55.00
107.72,88.08,46.00,55.00
2
0
0
0
0
1
140.63,29.63,78.00,92.00
141.66,30.09,78.00,92.00
143.54,27.34,78.00,92.00
146.23,25.19,78.00,92.00
142.38,24.01,78.00,92.00
143.97,17.76,78.00,92.00
143.15,10.63,78.00,92.00
138.90,13.73,78.00,92.00
131.71,10.18,78.00,92.00
138.16,17.13,78.00,92.00
132.17,14.02,78.00,92.00
132.41,22.23,78.00,92.00
120.92,13.76,78.00,92.00
118.74,20.36,78.00,92.00
110.53,29.57,78.00,92.00
105.47,30.49,78.00,92.00
108.10,33.19,78.00,92.00
101.26,30.80,78.00,92.00
96.73,31.03,78.00,92.00
89.06,36.36,78.00,92.00
95.68,34.56,78.00,92.00
95.34,32.55,78.00,92.00
96.58,38.02,78.00,92.00
92.56,39.59,78.00,92.00
92.06,40.63,78.00,92.00
101.86,38.95,78.00,92.00
100.71,45.81,78.00,92.00
92.74,43.46,78.00,92.00
81.49,54.63,78.00,92.00
94.44,47.72,78.00,92.00
90.05,38.27,78.00,92.00
91.87,21.82,78.00,92.00
86.41,22.23,78.00,92.00
93.11,27.59,78.00,92.00
89.59,27.76,78.00,92.00
87.58,33.95,78.00,92.00
94.62,37.03,78.00,92.00
105.96,41.43,78.00,92.00
132.76,36.92,78.00,92.00
117.08,36.23,78.00,92.00
94.20,35.49,78.00,92.00
99.06,40.91,78.00,92.00
110.85,34.16,78.00,92.00
100.29,27.25,78.00,92.00
95.65,38.26,78.00,92.00
