1
188.83,210.78,42.00,112.00
189.22,210.89,42.00,112.00
189.01,211.41,42.00,112.00
189.71,212.22,42.00,112.00
189.31,212.88,42.00,112.00
189.41,213.42,42.00,112.00
190.03,213.77,42.00,112.00
191.66,213.96,42.00,112.00
190.58,213.58,42.00,112.00
192.16,214.25,42.00,112.00
190.58,221.83,42.00,112.00
189.15,222.50,42.00,112.00
188.58,222.27,42.00,112.00
191.17,227.55,42.00,112.00
189.90,225.74,42.00,112.00
197.57,224.74,42.00,112.00
201.72,225.52,42.00,112.00
204.18,225.02,42.00,112.00
204.56,231.05,42.00,112.00
197.79,232.07,42.00,112.00
202.79,219.01,42.00,112.00
211.01,197.06,42.00,112.00
211.95,186.01,42.00,112.00
211.42,191.20,42.00,112.00
225.95,180.95,42.00,112.00
214.38,213.08,42.00,112.00
215.81,217.92,42.00,112.00
216.79,219.16,42.00,112.00
217.14,235.61,42.00,112.00
223.77,233.34,42.00,112.00
225.88,228.83,42.00,112.00
233.20,227.26,42.00,112.00
242.89,233.92,42.00,112.00
244.74,241.67,42.00,112.00
268.70,237.67,42.00,112.00
280.24,233.55,42.00,112.00
279.05,216.09,42.00,112.00
290.30,227.13,42.00,112.00
293.43,228.78,42.00,112.00
297.81,224.37,42.00,112.00
296.49,228.52,42.00,112.00
305.28,239.83,42.00,112.00
302.39,243.43,42.00,112.00
301.32,242.36,42.00,112.00
298.83,234.09,42.00,112.00
299.55,228.08,42.00,112.00
299.62,233.23,42.00,112.00
301.80,232.55,42.00,112.00
305.40,238.52,42.00,112.00
307.57,235.40,42.00,112.00
310.69,244.71,42.00,112.00
309.95,246.47,42.00,112.00
310.83,245.57,42.00,112.00
315.50,253.59,42.00,112.00
314.01,256.12,42.00,112.00
308.14,259.87,42.00,112.00
304.44,260.53,42.00,112.00
297.78,260.87,42.00,112.00
299.42,260.98,42.00,112.00
294.12,263.35,42.00,112.00
286.34,266.39,42.00,112.00
289.16,270.49,42.00,112.00
297.42,271.10,42.00,112.00
288.72,273.58,42.00,112.00
297.37,269.35,42.00,112.00
282.38,271.01,42.00,112.00
280.90,270.74,42.00,112.00
280.36,270.46,42.00,112.00
281.58,272.31,42.00,112.00
280.30,272.75,42.00,112.00
269.76,278.14,42.00,112.00
266.53,284.59,42.00,112.00
2
0
0
0
0
1
156.56,228.73,69.00,115.00
157.08,229.20,69.00,115.00
155.90,228.51,69.00,115.00
153.67,229.08,69.00,115.00
151.78,230.75,69.00,115.00
148.94,233.14,69.00,115.00
142.66,231.87,69.00,115.00
139.05,231.95,69.00,115.00
132.08,231.39,69.00,115.00
132.12,229.18,69.00,115.00
122.61,229.95,69.00,115.00
113.14,223.38,69.00,115.00
110.56,219.04,69.00,115.00
100.31,217.35,69.00,115.00
89.61,212.58,69.00,115.00
86.37,211.97,69.00,115.00
91.39,212.26,69.00,115.00
89.64,210.74,69.00,115.00
94.74,214.81,69.00,115.00
98.15,227.78,69.00,115.00
91.69,233.91,69.00,115.00
89.40,218.72,69.00,115.00
84.27,212.44,69.00,115.00
87.87,203.26,69.00,115.00
92.07,211.89,69.00,115.00
104.36,207.81,69.00,115.00
99.18,197.43,69.00,115.00
93.12,191.83,69.00,115.00
78.03,176.97,69.00,115.00
77.68,175.00,69.00,115.00
72.52,168.98,69.00,115.00
84.69,162.40,69.00,115.00
90.79,174.35,69.00,115.00
83.69,167.81,69.00,115.00
77.66,167.91,69.00,115.00
79.97,174.73,69.00,115.00
74.87,177.07,69.00,115.00
79.57,191.72,69.00,115.00
2
0
0
0
0
1
165.20,184.43,58.00,106.00
165.82,184.82,58.00,106.00
165.93,186.64,58.00,106.00
165.40,187.11,58.00,106.00
167.76,187.38,58.00,106.00
171.89,189.23,58.00,106.00
170.57,186.58,58.00,106.00
170.80,184.24,58.00,106.00
173.71,184.33,58.00,106.00
177.89,183.25,58.00,106.00
189.09,185.34,58.00,106.00
193.93,180.68,58.00,106.00
203.77,178.30,58.00,106.00
212.23,182.58,58.00,106.00
213.13,178.08,58.00,106.00
217.93,187.21,58.00,106.00
218.39,177.60,58.00,106.00
217.09,169.99,58.00,106.00
218.49,163.07,58.00,106.00
226.91,156.86,58.00,106.00
237.55,155.93,58.00,106.00
231.45,148.01,58.00,106.00
231.95,136.93,58.00,106.00
221.44,131.93,58.00,106.00
224.12,124.46,58.00,106.00
229.46,121.82,58.00,106.00
236.30,126.65,58.00,106.00
244.88,126.71,58.00,106.00
253.64,126.69,58.00,106.00
252.78,121.62,58.00,106.00
244.18,125.54,58.00,106.00
238.54,113.76,58.00,106.00
231.26,122.98,58.00,106.00
243.52,137.15,58.00,106.00
245.82,147.38,58.00,106.00
245.42,155.34,58.00,106.00
244.22,155.34,58.00,106.00
250.53,158.70,58.00,106.00
249.82,158.72,58.00,106.00
244.53,160.75,58.00,106.00
247.41,166.84,58.00,106.00
255.46,166.69,58.00,106.00
259.63,166.79,58.00,106.00
257.26,159.52,58.00,106.00
260.36,161.92,58.00,106.00
254.76,162.46,58.00,106.00
258.72,165.36,58.00,106.00
264.53,163.96,58.00,106.00
269.37,164.48,58.00,106.00
270.55,170.25,58.00,106.00
274.77,168.23,58.00,106.00
277.96,162.98,58.00,106.00
283.17,162.49,58.00,106.00
291.14,161.95,58.00,106.00
286.90,164.86,58.00,106.00
284.69,155.90,58.00,106.00
279.66,157.69,58.00,106.00
278.88,151.82,58.00,106.00
275.61,155.98,58.00,106.00
272.13,155.85,58.00,106.00
278.98,158.22,58.00,106.00
269.17,158.54,58.00,106.00
262.78,162.47,58.00,106.00
256.55,164.46,58.00,106.00
257.71,171.98,58.00,106.00
248.98,174.51,58.00,106.00
239.02,184.39,58.00,106.00
233.20,180.50,58.00,106.00
239.62,189.03,58.00,106.00
251.70,193.54,58.00,106.00
250.08,190.38,58.00,106.00
244.22,184.46,58.00,106.00
248.93,189.03,58.00,106.00
260.69,192.53,58.00,106.00
264.76,178.64,58.00,106.00
258.96,180.98,58.00,106.00
279.48,178.64,58.00,106.00
296.22,172.44,58.00,106.00
303.21,167.63,58.00,106.00
306.14,171.09,58.00,106.00
302.19,181.40,58.00,106.00
305.22,193.83,58.00,106.00
284.83,199.25,58.00,106.00
300.93,214.24,58.00,106.00
2
0
0
0
0
1
277.68,158.87,38.00,115.00
277.18,159.97,38.00,115.00
276.02,160.98,38.00,115.00
275.11,160.31,38.00,115.00
274.83,158.22,38.00,115.00
274.24,159.43,38.00,115.00
274.74,156.44,38.00,115.00
275.15,157.35,38.00,115.00
274.91,156.48,38.00,115.00
273.58,155.16,38.00,115.00
273.83,153.55,38.00,115.00
273.01,157.59,38.00,115.00
272.96,155.87,38.00,115.00
272.37,162.44,38.00,115.00
271.19,170.50,38.00,115.00
271.28,168.59,38.00,115.00
272.10,167.40,38.00,115.00
271.81,169.68,38.00,115.00
271.06,169.09,38.00,115.00
271.04,168.67,38.00,115.00
267.42,177.43,38.00,115.00
268.91,171.17,38.00,115.00
265.99,177.08,38.00,115.00
263.12,179.00,38.00,115.00
263.98,182.26,38.00,115.00
261.47,188.87,38.00,115.00
258.02,185.95,38.00,115.00
261.09,188.54,38.00,115.00
260.50,187.85,38.00,115.00
262.35,189.90,38.00,115.00
260.06,189.61,38.00,115.00
255.41,187.65,38.00,115.00
256.41,191.72,38.00,115.00
258.35,191.42,38.00,115.00
2
0
0
0
0
1
217.02,185.00,38.00,118.00
216.50,184.32,38.00,118.00
215.03,183.90,38.00,118.00
215.19,185.87,38.00,118.00
215.92,185.60,38.00,118.00
216.00,183.85,38.00,118.00
216.46,183.18,38.00,118.00
215.79,180.13,38.00,118.00
213.96,179.99,38.00,118.00
213.91,177.66,38.00,118.00
212.43,176.43,38.00,118.00
212.37,176.73,38.00,118.00
210.45,178.36,38.00,118.00
