1
200.43,114.00,45.00,45.00
200.41,114.00,45.00,45.00
200.33,114.02,45.00,45.00
200.39,113.95,45.00,45.00
200.22,113.87,45.00,45.00
200.25,113.80,45.00,45.00
200.36,113.69,45.00,45.00
200.44,113.77,45.00,45.00
200.43,113.90,45.00,45.00
200.46,113.57,45.00,45.00
200.43,113.39,45.00,45.00
200.76,113.22,45.00,45.00
200.44,113.12,45.00,45.00
199.73,113.09,45.00,45.00
199.92,113.16,45.00,45.00
199.80,113.39,45.00,45.00
199.96,113.66,45.00,45.00
199.75,113.73,45.00,45.00
199.55,114.48,45.00,45.00
199.32,114.51,45.00,45.00
198.57,114.36,45.00,45.00
198.28,115.62,45.00,45.00
197.27,116.66,45.00,45.00
196.88,117.23,45.00,45.00
195.92,118.07,45.00,45.00
195.66,119.53,45.00,45.00
195.57,120.13,45.00,45.00
195.40,120.21,45.00,45.00
194.90,119.94,45.00,45.00
194.01,121.05,45.00,45.00
193.84,121.10,45.00,45.00
194.32,121.53,45.00,45.00
194.54,121.64,45.00,45.00
194.50,121.24,45.00,45.00
194.79,121.43,45.00,45.00
194.77,120.75,45.00,45.00
195.10,120.27,45.00,45.00
195.53,119.56,45.00,45.00
194.94,119.55,45.00,45.00
195.06,119.54,45.00,45.00
195.60,119.24,45.00,45.00
195.11,118.94,45.00,45.00
194.77,119.49,45.00,45.00
194.71,119.21,45.00,45.00
194.07,118.89,45.00,45.00
193.98,118.79,45.00,45.00
193.00,118.31,45.00,45.00
192.52,118.47,45.00,45.00
191.97,118.79,45.00,45.00
191.04,118.61,45.00,45.00
190.39,118.90,45.00,45.00
189.77,118.52,45.00,45.00
190.55,118.58,45.00,45.00
189.66,118.40,45.00,45.00
188.99,119.14,45.00,45.00
189.36,119.59,45.00,45.00
188.77,119.43,45.00,45.00
188.73,119.86,45.00,45.00
188.72,120.18,45.00,45.00
188.47,120.75,45.00,45.00
188.14,120.39,45.00,45.00
187.81,121.20,45.00,45.00
186.80,121.47,45.00,45.00
185.26,122.19,45.00,45.00
184.99,121.85,45.00,45.00
182.69,121.97,45.00,45.00
180.88,123.45,45.00,45.00
180.47,123.50,45.00,45.00
178.32,124.64,45.00,45.00
177.53,124.96,45.00,45.00
176.96,125.12,45.00,45.00
175.51,125.34,45.00,45.00
175.50,125.57,45.00,45.00
