1
200.73,330.45,54.00,87.00
200.50,329.72,54.00,87.00
202.31,329.69,54.00,87.00
202.83,328.95,54.00,87.00
204.58,330.50,54.00,87.00
204.45,327.78,54.00,87.00
205.35,327.78,54.00,87.00
206.36,324.45,54.00,87.00
207.85,320.54,54.00,87.00
207.14,316.87,54.00,87.00
204.02,314.32,54.00,87.00
206.88,317.55,54.00,87.00
200.73,323.03,54.00,87.00
204.30,324.18,54.00,87.00
205.77,319.00,54.00,87.00
201.02,322.66,54.00,87.00
200.59,323.72,54.00,87.00
197.64,317.33,54.00,87.00
192.01,316.78,54.00,87.00
191.61,316.39,54.00,87.00
191.02,306.78,54.00,87.00
185.10,303.75,54.00,87.00
193.76,300.49,54.00,87.00
190.19,302.10,54.00,87.00
189.40,308.66,54.00,87.00
187.41,310.49,54.00,87.00
175.36,305.12,54.00,87.00
180.25,316.34,54.00,87.00
177.91,312.45,54.00,87.00
182.15,303.35,54.00,87.00
182.84,293.80,54.00,87.00
172.81,302.68,54.00,87.00
177.80,305.10,54.00,87.00
175.55,310.15,54.00,87.00
167.43,304.28,54.00,87.00
159.17,299.96,54.00,87.00
161.12,286.23,54.00,87.00
162.59,286.70,54.00,87.00
167.32,289.26,54.00,87.00
167.83,277.56,54.00,87.00
177.47,282.73,54.00,87.00
187.97,289.23,54.00,87.00
191.47,289.23,54.00,87.00
201.15,277.93,54.00,87.00
205.91,274.98,54.00,87.00
216.42,259.81,54.00,87.00
220.02,255.22,54.00,87.00
219.47,256.02,54.00,87.00
223.16,251.26,54.00,87.00
222.41,259.95,54.00,87.00
223.11,267.93,54.00,87.00
234.83,263.51,54.00,87.00
239.00,260.99,54.00,87.00
235.88,244.53,54.00,87.00
242.82,242.53,54.00,87.00
239.73,228.26,54.00,87.00
238.33,232.96,54.00,87.00
239.47,235.36,54.00,87.00
243.13,236.95,54.00,87.00
244.72,245.67,54.00,87.00
245.32,242.27,54.00,87.00
254.08,243.20,54.00,87.00
245.62,249.60,54.00,87.00
241.39,248.61,54.00,87.00
245.99,251.99,54.00,87.00
241.68,253.31,54.00,87.00
234.31,242.02,54.00,87.00
232.91,238.35,54.00,87.00
228.09,242.55,54.00,87.00
233.52,239.59,54.00,87.00
220.77,244.00,54.00,87.00
220.18,244.41,54.00,87.00
199.92,238.10,54.00,87.00
189.53,250.57,54.00,87.00
196.50,245.72,54.00,87.00
206.89,247.51,54.00,87.00
200.27,244.59,54.00,87.00
210.34,238.60,54.00,87.00
204.86,244.36,54.00,87.00
204.64,245.42,54.00,87.00
200.83,247.73,54.00,87.00
197.85,248.60,54.00,87.00
201.33,244.98,54.00,87.00
209.73,242.17,54.00,87.00
2
0
0
0
0
1
246.97,337.68,27.00,43.00
247.09,337.59,27.00,43.00
247.85,337.38,27.00,43.00
249.06,336.37,27.00,43.00
250.65,337.51,27.00,43.00
253.03,335.58,27.00,43.00
254.89,334.44,27.00,43.00
256.56,335.25,27.00,43.00
256.73,332.72,27.00,43.00
257.77,331.96,27.00,43.00
259.42,332.46,27.00,43.00
261.74,331.89,27.00,43.00
